device_id,timestamp,temperature_c,battery_level_v,signal_strength_dbm,packet_loss_pct,encryption_latency_ms,failure_risk
RADIO_073,2026-08-11 21:29:05,34.71,11.46,-71.46,0.38,20.19,0
RADIO_073,2026-08-11 22:29:05,35.05,11.46,-65.34,0.72,18.21,0
RADIO_073,2026-08-11 23:29:05,35.03,11.46,-69.4,2.11,19.38,0
RADIO_073,2026-08-12 00:29:05,33.76,11.46,-61.57,2.28,19.41,0
RADIO_073,2026-08-12 01:29:05,36.63,11.45,-65.65,1.68,22.33,0
RADIO_073,2026-08-12 02:29:05,37.62,11.45,-63.23,0.76,18.94,0
RADIO_073,2026-08-12 03:29:05,35.78,11.45,-64.16,0.49,22.72,0
RADIO_073,2026-08-12 04:29:05,33.94,11.45,-65.5,0.57,15.48,0
RADIO_073,2026-08-12 05:29:05,38.92,11.45,-68.94,1.18,22.28,0
RADIO_073,2026-08-12 06:29:05,35.19,11.44,-61.79,0.89,19.9,0
RADIO_073,2026-08-12 07:29:05,32.85,11.44,-62.77,0.71,19.75,0
RADIO_073,2026-08-12 08:29:05,35.16,11.44,-74.07,0.59,19.44,0
RADIO_073,2026-08-12 09:29:05,34.95,11.44,-66.76,0.83,18.32,0
RADIO_073,2026-08-12 10:29:05,34.28,11.44,-70.08,1.72,19.26,0
RADIO_073,2026-08-12 11:29:05,35.36,11.43,-61.0,1.52,22.5,0
RADIO_073,2026-08-12 12:29:05,34.3,11.43,-60.58,0.85,19.06,0
RADIO_073,2026-08-12 13:29:05,37.35,11.43,-65.99,0.81,19.17,0
RADIO_073,2026-08-12 14:29:05,37.74,11.43,-65.21,0.5,16.48,0
RADIO_073,2026-08-12 15:29:05,33.95,11.43,-69.39,0.64,17.26,0
RADIO_073,2026-08-12 16:29:05,37.91,11.42,-64.91,0.92,21.74,0
RADIO_073,2026-08-12 17:29:05,36.99,11.42,-61.18,1.55,23.2,0
RADIO_073,2026-08-12 18:29:05,36.23,11.42,-67.85,0.99,18.92,0
RADIO_073,2026-08-12 19:29:05,36.02,11.42,-57.84,0.7,22.67,0
RADIO_073,2026-08-12 20:29:05,34.33,11.42,-67.14,0.73,22.31,0
RADIO_073,2026-08-12 21:29:05,34.01,11.41,-63.31,1.35,18.82,0
RADIO_073,2026-08-12 22:29:05,32.69,11.41,-65.54,1.47,18.02,0
RADIO_073,2026-08-12 23:29:05,35.52,11.41,-61.55,0.99,21.09,0
RADIO_073,2026-08-13 00:29:05,33.09,11.41,-65.54,0.45,18.85,0
RADIO_073,2026-08-13 01:29:05,36.62,11.41,-64.07,0.91,21.03,0
RADIO_073,2026-08-13 02:29:05,36.21,11.4,-67.44,0.8,20.56,0
RADIO_073,2026-08-13 03:29:05,35.08,11.4,-65.6,1.78,21.64,0
RADIO_073,2026-08-13 04:29:05,34.13,11.4,-65.9,0.56,19.49,0
RADIO_073,2026-08-13 05:29:05,35.44,11.4,-64.42,1.3,21.82,0
RADIO_073,2026-08-13 06:29:05,33.82,11.4,-71.76,1.29,19.84,0
RADIO_073,2026-08-13 07:29:05,33.61,11.39,-64.7,1.79,15.07,0
RADIO_073,2026-08-13 08:29:05,33.67,11.39,-64.4,0.74,19.58,0
RADIO_073,2026-08-13 09:29:05,35.29,11.39,-58.34,1.52,22.18,0
RADIO_073,2026-08-13 10:29:05,35.43,11.39,-60.7,0.8,18.19,0
RADIO_073,2026-08-13 11:29:05,36.64,11.39,-63.69,1.43,20.64,0
RADIO_073,2026-08-13 12:29:05,33.15,11.38,-66.8,1.21,23.96,0
RADIO_073,2026-08-13 13:29:05,33.49,11.38,-54.24,0.37,21.18,0
RADIO_073,2026-08-13 14:29:05,36.23,11.38,-62.49,1.95,21.65,0
RADIO_073,2026-08-13 15:29:05,31.98,11.38,-60.94,1.01,21.15,0
RADIO_073,2026-08-13 16:29:05,37.01,11.38,-65.19,1.16,21.6,0
RADIO_073,2026-08-13 17:29:05,38.66,11.37,-66.34,1.48,20.43,0
RADIO_073,2026-08-13 18:29:05,35.98,11.37,-64.78,0.97,16.95,0
RADIO_073,2026-08-13 19:29:05,34.44,11.37,-66.79,1.84,21.67,0
RADIO_073,2026-08-13 20:29:05,31.08,11.37,-60.64,1.44,15.43,0
RADIO_073,2026-08-13 21:29:05,37.23,11.37,-69.1,0.99,21.4,0
RADIO_073,2026-08-13 22:29:05,36.29,11.36,-71.13,1.07,18.9,0
RADIO_073,2026-08-13 23:29:05,34.9,11.36,-58.84,0.35,19.93,0
RADIO_073,2026-08-14 00:29:05,37.39,11.36,-55.81,0.11,18.7,0
RADIO_073,2026-08-14 01:29:05,38.81,11.36,-65.13,0.87,24.53,0
RADIO_073,2026-08-14 02:29:05,32.15,11.36,-57.99,2.04,19.44,0
RADIO_073,2026-08-14 03:29:05,35.45,11.35,-67.59,1.46,19.49,0
RADIO_073,2026-08-14 04:29:05,35.64,11.35,-71.5,0.75,20.03,0
RADIO_073,2026-08-14 05:29:05,36.58,11.35,-66.84,0.05,17.37,0
RADIO_073,2026-08-14 06:29:05,34.34,11.35,-56.91,0.04,22.02,0
RADIO_073,2026-08-14 07:29:05,37.55,11.35,-68.8,1.17,19.22,0
RADIO_073,2026-08-14 08:29:05,34.69,11.34,-65.09,1.26,23.87,0
RADIO_073,2026-08-14 09:29:05,33.09,11.34,-65.41,1.31,21.64,0
RADIO_073,2026-08-14 10:29:05,31.74,11.34,-62.7,0.32,20.09,0
RADIO_073,2026-08-14 11:29:05,34.4,11.34,-62.21,1.22,20.58,0
RADIO_073,2026-08-14 12:29:05,35.85,11.34,-64.62,1.95,20.67,0
RADIO_073,2026-08-14 13:29:05,30.88,11.33,-63.97,1.17,20.48,0
RADIO_073,2026-08-14 14:29:05,33.58,11.33,-69.37,1.17,15.91,0
RADIO_073,2026-08-14 15:29:05,35.94,11.33,-61.93,0.58,18.76,0
RADIO_073,2026-08-14 16:29:05,33.54,11.33,-63.08,1.12,23.11,0
RADIO_073,2026-08-14 17:29:05,36.11,11.33,-73.02,0.77,19.59,0
RADIO_073,2026-08-14 18:29:05,34.55,11.32,-64.98,1.01,20.09,0
RADIO_073,2026-08-14 19:29:05,38.19,11.32,-71.06,0.5,20.9,0
RADIO_073,2026-08-14 20:29:05,35.03,11.32,-67.01,1.94,20.54,0
RADIO_073,2026-08-14 21:29:05,37.23,11.32,-69.27,1.09,20.96,0
RADIO_073,2026-08-14 22:29:05,35.44,11.32,-66.23,1.25,20.8,0
RADIO_073,2026-08-14 23:29:05,34.97,11.31,-64.25,1.02,15.76,0
RADIO_073,2026-08-15 00:29:05,34.7,11.31,-71.72,1.5,21.61,0
RADIO_073,2026-08-15 01:29:05,34.04,11.31,-57.34,2.1,16.52,0
RADIO_073,2026-08-15 02:29:05,29.58,11.31,-62.44,0.66,19.19,0
RADIO_073,2026-08-15 03:29:05,36.1,11.31,-59.2,0.74,23.03,0
RADIO_073,2026-08-15 04:29:05,34.6,11.3,-67.45,1.0,19.41,0
RADIO_073,2026-08-15 05:29:05,38.49,11.3,-66.61,1.53,21.91,0
RADIO_073,2026-08-15 06:29:05,32.57,11.3,-68.73,1.21,18.42,0
RADIO_073,2026-08-15 07:29:05,34.38,11.3,-67.12,0.54,18.69,0
RADIO_073,2026-08-15 08:29:05,35.99,11.3,-55.31,1.65,18.21,0
RADIO_073,2026-08-15 09:29:05,36.89,11.29,-65.43,1.34,16.84,0
RADIO_073,2026-08-15 10:29:05,36.49,11.29,-62.36,1.28,20.85,0
RADIO_073,2026-08-15 11:29:05,34.09,11.29,-67.24,1.42,21.96,0
RADIO_073,2026-08-15 12:29:05,36.69,11.29,-63.33,0.85,18.33,0
RADIO_073,2026-08-15 13:29:05,37.61,11.29,-63.98,2.16,20.86,0
RADIO_073,2026-08-15 14:29:05,36.25,11.28,-67.3,1.14,23.88,0
RADIO_073,2026-08-15 15:29:05,35.38,11.28,-61.31,0.91,18.65,0
RADIO_073,2026-08-15 16:29:05,32.02,11.28,-64.07,0.95,22.94,0
RADIO_073,2026-08-15 17:29:05,32.66,11.28,-68.25,1.48,20.59,0
RADIO_073,2026-08-15 18:29:05,36.18,11.28,-69.34,0.84,22.76,0
RADIO_073,2026-08-15 19:29:05,30.89,11.27,-62.93,0.44,20.09,0
RADIO_073,2026-08-15 20:29:05,35.56,11.27,-59.9,1.27,21.36,0
RADIO_073,2026-08-15 21:29:05,34.48,11.27,-71.59,0.72,20.32,0
RADIO_073,2026-08-15 22:29:05,34.03,11.27,-63.69,1.36,17.17,0
RADIO_073,2026-08-15 23:29:05,37.38,11.27,-61.6,0.92,21.27,0
RADIO_073,2026-08-16 00:29:05,34.13,11.26,-73.54,0.93,21.47,0
RADIO_073,2026-08-16 01:29:05,39.26,11.26,-65.91,1.34,19.85,0
RADIO_073,2026-08-16 02:29:05,38.15,11.26,-64.75,1.45,17.93,0
RADIO_073,2026-08-16 03:29:05,33.43,11.26,-63.72,0.72,21.48,0
RADIO_073,2026-08-16 04:29:05,34.69,11.26,-61.06,1.17,23.19,0
RADIO_073,2026-08-16 05:29:05,36.34,11.25,-66.13,0.83,21.35,0
RADIO_073,2026-08-16 06:29:05,31.48,11.25,-58.57,0.46,20.67,0
RADIO_073,2026-08-16 07:29:05,36.97,11.25,-72.02,1.63,22.69,0
RADIO_073,2026-08-16 08:29:05,36.12,11.25,-64.1,1.08,17.15,0
RADIO_073,2026-08-16 09:29:05,32.55,11.25,-79.86,1.44,20.0,0
RADIO_073,2026-08-16 10:29:05,38.36,11.24,-58.97,1.35,19.25,0
RADIO_073,2026-08-16 11:29:05,34.59,11.24,-60.43,0.99,19.78,0
RADIO_073,2026-08-16 12:29:05,34.75,11.24,-63.61,1.39,20.05,0
RADIO_073,2026-08-16 13:29:05,32.71,11.24,-72.73,1.34,23.27,0
RADIO_073,2026-08-16 14:29:05,34.62,11.24,-64.89,1.45,21.05,0
RADIO_073,2026-08-16 15:29:05,35.5,11.23,-63.0,1.5,17.99,0
RADIO_073,2026-08-16 16:29:05,38.34,11.23,-64.47,1.59,20.25,0
RADIO_073,2026-08-16 17:29:05,32.65,11.23,-66.48,0.16,22.0,0
RADIO_073,2026-08-16 18:29:05,34.06,11.23,-66.01,0.55,17.85,0
RADIO_073,2026-08-16 19:29:05,33.71,11.23,-62.29,0.76,20.02,0
RADIO_073,2026-08-16 20:29:05,36.52,11.22,-64.09,1.17,19.9,0
RADIO_073,2026-08-16 21:29:05,33.03,11.22,-59.76,1.1,22.1,0
RADIO_073,2026-08-16 22:29:05,35.38,11.22,-66.31,1.15,16.87,0
RADIO_073,2026-08-16 23:29:05,32.98,11.22,-65.03,0.18,20.72,0
RADIO_073,2026-08-17 00:29:05,35.84,11.22,-65.85,0.25,21.33,0
RADIO_073,2026-08-17 01:29:05,35.14,11.21,-69.9,1.5,18.91,0
RADIO_073,2026-08-17 02:29:05,33.02,11.21,-68.85,0.42,18.37,0
RADIO_073,2026-08-17 03:29:05,35.2,11.21,-59.74,0.37,18.71,0
RADIO_073,2026-08-17 04:29:05,32.73,11.21,-58.72,0.68,22.38,0
RADIO_073,2026-08-17 05:29:05,39.3,11.21,-69.96,0.4,17.18,0
RADIO_073,2026-08-17 06:29:05,34.94,11.2,-63.85,1.33,18.29,0
RADIO_073,2026-08-17 07:29:05,36.58,11.2,-59.23,0.74,22.28,0
RADIO_073,2026-08-17 08:29:05,35.08,11.2,-64.95,1.32,21.19,0
RADIO_073,2026-08-17 09:29:05,33.04,11.2,-73.82,0.96,20.59,0
RADIO_073,2026-08-17 10:29:05,31.92,11.2,-63.2,0.95,23.63,0
RADIO_073,2026-08-17 11:29:05,33.37,11.19,-61.86,0.56,20.13,0
RADIO_073,2026-08-17 12:29:05,36.42,11.19,-63.65,0.8,20.22,0
RADIO_073,2026-08-17 13:29:05,37.94,11.19,-61.3,0.66,20.44,0
RADIO_073,2026-08-17 14:29:05,34.43,11.19,-63.36,0.59,23.15,0
RADIO_073,2026-08-17 15:29:05,32.87,11.19,-68.31,1.1,19.41,0
RADIO_073,2026-08-17 16:29:05,32.94,11.18,-74.64,1.55,17.68,0
RADIO_073,2026-08-17 17:29:05,35.58,11.18,-69.42,1.95,17.25,0
RADIO_073,2026-08-17 18:29:05,35.43,11.18,-60.07,0.86,21.8,0
RADIO_073,2026-08-17 19:29:05,38.13,11.18,-59.94,0.85,22.16,0
RADIO_073,2026-08-17 20:29:05,37.53,11.18,-74.01,0.58,15.61,0
RADIO_073,2026-08-17 21:29:05,40.11,11.17,-69.62,0.95,21.24,0
RADIO_073,2026-08-17 22:29:05,35.67,11.17,-65.35,0.96,18.59,0
RADIO_073,2026-08-17 23:29:05,35.14,11.17,-53.97,1.05,20.62,0
RADIO_073,2026-08-18 00:29:05,30.99,11.17,-52.38,1.75,19.8,0
RADIO_073,2026-08-18 01:29:05,34.82,11.17,-74.19,1.12,19.29,0
RADIO_073,2026-08-18 02:29:05,35.73,11.16,-58.03,1.46,19.68,0
RADIO_073,2026-08-18 03:29:05,36.2,11.16,-66.72,0.97,16.96,0
RADIO_073,2026-08-18 04:29:05,35.3,11.16,-63.9,0.4,21.29,0
RADIO_073,2026-08-18 05:29:05,38.8,11.16,-57.84,0.66,18.29,0
RADIO_073,2026-08-18 06:29:05,34.93,11.16,-60.64,0.33,18.71,0
RADIO_073,2026-08-18 07:29:05,37.94,11.15,-61.45,1.07,20.43,0
RADIO_073,2026-08-18 08:29:05,32.58,11.15,-64.87,0.91,21.03,0
RADIO_073,2026-08-18 09:29:05,39.0,11.15,-66.56,1.98,18.42,0
RADIO_073,2026-08-18 10:29:05,35.45,11.15,-66.05,0.66,18.88,0
RADIO_073,2026-08-18 11:29:05,36.66,11.15,-63.48,0.72,20.59,0
RADIO_073,2026-08-18 12:29:05,37.64,11.14,-74.26,0.24,22.21,0
RADIO_073,2026-08-18 13:29:05,35.29,11.14,-64.87,0.93,19.94,0
RADIO_073,2026-08-18 14:29:05,34.98,11.14,-60.24,1.0,21.23,0
RADIO_073,2026-08-18 15:29:05,37.52,11.14,-69.13,1.12,17.43,0
RADIO_073,2026-08-18 16:29:05,32.37,11.14,-62.06,1.06,20.72,0
RADIO_073,2026-08-18 17:29:05,36.83,11.13,-61.61,1.42,20.14,0
RADIO_073,2026-08-18 18:29:05,34.31,11.13,-67.92,0.91,18.42,0
RADIO_073,2026-08-18 19:29:05,37.83,11.13,-67.27,1.23,18.05,0
RADIO_073,2026-08-18 20:29:05,38.68,11.13,-72.04,0.83,24.27,0
RADIO_073,2026-08-18 21:29:05,29.91,11.13,-60.11,0.59,20.06,0
RADIO_073,2026-08-18 22:29:05,37.26,11.12,-65.72,1.07,18.15,0
RADIO_073,2026-08-18 23:29:05,36.41,11.12,-65.05,1.31,19.23,0
RADIO_073,2026-08-19 00:29:05,38.31,11.12,-70.13,0.49,21.09,0
RADIO_073,2026-08-19 01:29:05,33.59,11.12,-70.0,1.73,21.15,0
RADIO_073,2026-08-19 02:29:05,34.76,11.12,-68.99,1.18,23.04,0
RADIO_073,2026-08-19 03:29:05,36.17,11.11,-59.87,0.86,20.43,0
RADIO_073,2026-08-19 04:29:05,34.81,11.11,-69.89,1.43,19.15,0
RADIO_073,2026-08-19 05:29:05,31.39,11.11,-69.25,0.88,17.88,0
RADIO_073,2026-08-19 06:29:05,34.14,11.11,-66.54,1.27,21.6,0
RADIO_073,2026-08-19 07:29:05,38.4,11.11,-73.51,1.36,19.49,0
RADIO_073,2026-08-19 08:29:05,36.87,11.1,-59.79,1.34,19.18,0
RADIO_073,2026-08-19 09:29:05,34.83,11.1,-65.95,0.85,21.26,0
RADIO_073,2026-08-19 10:29:05,39.34,11.1,-65.75,1.32,17.03,0
RADIO_073,2026-08-19 11:29:05,34.09,11.1,-64.34,1.16,19.49,0
RADIO_073,2026-08-19 12:29:05,32.31,11.1,-64.33,1.02,19.81,0
RADIO_073,2026-08-19 13:29:05,34.61,11.09,-74.52,0.65,21.74,0
RADIO_073,2026-08-19 14:29:05,33.04,11.09,-63.58,0.59,15.76,0
RADIO_073,2026-08-19 15:29:05,30.51,11.09,-61.7,1.43,22.66,0
RADIO_073,2026-08-19 16:29:05,31.92,11.09,-60.27,0.56,21.3,0
RADIO_073,2026-08-19 17:29:05,30.48,11.09,-50.33,1.35,18.04,0
RADIO_073,2026-08-19 18:29:05,31.08,11.08,-69.74,1.11,18.32,0
RADIO_073,2026-08-19 19:29:05,35.45,11.08,-72.74,0.17,17.39,0
RADIO_073,2026-08-19 20:29:05,36.47,11.08,-64.25,0.87,18.8,0
RADIO_073,2026-08-19 21:29:05,36.74,11.08,-64.82,0.94,15.89,0
RADIO_073,2026-08-19 22:29:05,35.77,11.08,-69.8,0.47,22.63,0
RADIO_073,2026-08-19 23:29:05,34.86,11.07,-66.15,1.84,17.16,0
RADIO_073,2026-08-20 00:29:05,35.22,11.07,-65.72,0.26,21.39,0
RADIO_073,2026-08-20 01:29:05,34.23,11.07,-63.51,0.97,23.87,0
RADIO_073,2026-08-20 02:29:05,31.86,11.07,-64.02,0.98,23.34,0
RADIO_073,2026-08-20 03:29:05,36.07,11.07,-63.53,0.07,20.23,0
RADIO_073,2026-08-20 04:29:05,36.19,11.06,-68.63,0.45,18.92,0
RADIO_073,2026-08-20 05:29:05,37.37,11.06,-65.04,0.5,20.71,0
RADIO_073,2026-08-20 06:29:05,35.85,11.06,-67.88,0.44,18.5,0
RADIO_073,2026-08-20 07:29:05,35.99,11.06,-66.29,0.78,18.51,0
RADIO_073,2026-08-20 08:29:05,38.61,11.06,-56.94,0.89,21.75,0
RADIO_073,2026-08-20 09:29:05,38.45,11.05,-60.84,0.48,16.82,0
RADIO_073,2026-08-20 10:29:05,37.21,11.05,-61.86,0.06,18.56,0
RADIO_073,2026-08-20 11:29:05,39.83,11.05,-65.41,0.64,22.21,0
RADIO_073,2026-08-20 12:29:05,31.16,11.05,-64.73,0.57,19.93,0
RADIO_073,2026-08-20 13:29:05,33.98,11.05,-60.23,0.64,15.36,0
RADIO_073,2026-08-20 14:29:05,34.87,11.04,-64.44,0.41,22.64,0
RADIO_073,2026-08-20 15:29:05,32.64,11.04,-72.99,1.16,22.49,0
RADIO_073,2026-08-20 16:29:05,35.51,11.04,-64.38,0.53,22.89,0
RADIO_073,2026-08-20 17:29:05,32.24,11.04,-66.98,1.16,21.06,0
RADIO_073,2026-08-20 18:29:05,34.71,11.04,-59.68,0.37,19.08,0
RADIO_073,2026-08-20 19:29:05,33.78,11.03,-63.92,0.54,20.46,0
RADIO_073,2026-08-20 20:29:05,34.72,11.03,-72.11,1.55,20.84,0
RADIO_073,2026-08-20 21:29:05,32.19,11.03,-71.63,0.58,20.31,0
RADIO_073,2026-08-20 22:29:05,33.48,11.03,-56.77,1.06,16.61,0
RADIO_073,2026-08-20 23:29:05,33.94,11.03,-75.15,0.88,19.66,0
RADIO_073,2026-08-21 00:29:05,35.69,11.02,-59.31,0.49,17.88,0
RADIO_073,2026-08-21 01:29:05,36.09,11.02,-61.57,0.57,19.2,0
RADIO_073,2026-08-21 02:29:05,35.29,11.02,-61.8,1.92,21.2,0
RADIO_073,2026-08-21 03:29:05,32.39,11.02,-60.16,1.43,19.61,0
RADIO_073,2026-08-21 04:29:05,31.97,11.02,-64.42,1.2,20.01,0
RADIO_073,2026-08-21 05:29:05,32.56,11.01,-63.58,1.01,21.96,0
RADIO_073,2026-08-21 06:29:05,39.11,11.01,-61.0,0.8,20.88,0
RADIO_073,2026-08-21 07:29:05,35.2,11.01,-68.16,1.04,19.66,0
RADIO_073,2026-08-21 08:29:05,33.56,11.01,-56.66,0.93,18.4,0
RADIO_073,2026-08-21 09:29:05,36.48,11.01,-71.94,0.36,21.29,0
RADIO_073,2026-08-21 10:29:05,38.39,11.0,-68.31,0.94,20.05,0
RADIO_073,2026-08-21 11:29:05,36.44,11.0,-69.64,1.67,19.65,0
RADIO_073,2026-08-21 12:29:05,34.98,11.0,-65.68,0.8,20.44,0
RADIO_073,2026-08-21 13:29:05,31.53,11.0,-75.17,1.36,21.26,0
RADIO_073,2026-08-21 14:29:05,35.93,11.0,-60.58,1.42,25.67,0
RADIO_073,2026-08-21 15:29:05,35.33,10.99,-74.82,0.69,22.28,0
RADIO_073,2026-08-21 16:29:05,35.14,10.99,-65.59,0.8,22.64,0
RADIO_073,2026-08-21 17:29:05,34.22,10.99,-49.69,1.15,20.15,0
RADIO_073,2026-08-21 18:29:05,36.67,10.99,-69.73,1.51,21.97,0
RADIO_073,2026-08-21 19:29:05,35.79,10.99,-57.57,0.85,21.89,0
RADIO_073,2026-08-21 20:29:05,36.27,10.98,-62.69,0.52,21.18,0
RADIO_073,2026-08-21 21:29:05,35.96,10.98,-70.87,0.81,21.17,0
RADIO_073,2026-08-21 22:29:05,33.87,10.98,-61.58,1.1,18.0,0
RADIO_073,2026-08-21 23:29:05,34.89,10.98,-62.82,0.64,20.41,0
RADIO_073,2026-08-22 00:29:05,38.58,10.98,-71.26,1.21,22.72,0
RADIO_073,2026-08-22 01:29:05,38.01,10.97,-55.3,0.85,20.71,0
RADIO_073,2026-08-22 02:29:05,33.03,10.97,-66.48,0.84,19.05,0
RADIO_073,2026-08-22 03:29:05,34.2,10.97,-45.36,1.33,19.26,0
RADIO_073,2026-08-22 04:29:05,37.81,10.97,-54.84,2.07,19.19,0
RADIO_073,2026-08-22 05:29:05,34.45,10.97,-59.37,1.11,19.17,0
RADIO_073,2026-08-22 06:29:05,31.36,10.96,-70.09,1.42,19.26,0
RADIO_073,2026-08-22 07:29:05,37.03,10.96,-65.84,1.76,19.25,0
RADIO_073,2026-08-22 08:29:05,35.77,10.96,-64.98,0.2,22.13,0
RADIO_073,2026-08-22 09:29:05,34.67,10.96,-59.19,1.24,21.79,0
RADIO_073,2026-08-22 10:29:05,31.5,10.96,-64.62,1.22,17.62,0
RADIO_073,2026-08-22 11:29:05,37.59,10.95,-64.63,1.56,16.78,0
RADIO_073,2026-08-22 12:29:05,31.94,10.95,-66.72,1.24,23.28,0
RADIO_073,2026-08-22 13:29:05,34.78,10.95,-68.27,1.53,18.22,0
RADIO_073,2026-08-22 14:29:05,37.82,10.95,-62.41,1.86,20.87,0
RADIO_073,2026-08-22 15:29:05,35.3,10.95,-67.63,1.11,21.2,0
RADIO_073,2026-08-22 16:29:05,34.37,10.94,-69.79,0.63,22.24,0
RADIO_073,2026-08-22 17:29:05,35.55,10.94,-55.69,0.94,20.2,0
RADIO_073,2026-08-22 18:29:05,34.07,10.94,-51.01,0.32,23.84,0
RADIO_073,2026-08-22 19:29:05,29.73,10.94,-69.06,1.15,22.63,0
RADIO_073,2026-08-22 20:29:05,34.8,10.94,-63.41,0.64,21.82,0
RADIO_073,2026-08-22 21:29:05,34.59,10.93,-71.24,1.21,20.93,0
RADIO_073,2026-08-22 22:29:05,34.08,10.93,-73.19,1.8,25.72,0
RADIO_073,2026-08-22 23:29:05,34.72,10.93,-65.66,0.36,18.2,0
RADIO_073,2026-08-23 00:29:05,31.75,10.93,-68.91,1.11,21.14,0
RADIO_073,2026-08-23 01:29:05,35.31,10.93,-67.82,1.89,16.81,0
RADIO_073,2026-08-23 02:29:05,35.72,10.92,-72.66,1.07,19.71,0
RADIO_073,2026-08-23 03:29:05,36.54,10.92,-67.68,1.97,21.24,0
RADIO_073,2026-08-23 04:29:05,32.78,10.92,-62.4,0.13,19.09,0
RADIO_073,2026-08-23 05:29:05,37.73,10.92,-71.39,1.05,20.4,0
RADIO_073,2026-08-23 06:29:05,37.9,10.92,-63.34,1.33,18.17,0
RADIO_073,2026-08-23 07:29:05,35.55,10.91,-73.28,0.67,20.93,0
RADIO_073,2026-08-23 08:29:05,34.83,10.91,-63.78,1.83,20.6,0
RADIO_073,2026-08-23 09:29:05,35.11,10.91,-63.57,1.42,22.08,0
RADIO_073,2026-08-23 10:29:05,33.8,10.91,-68.7,1.45,17.85,0
RADIO_073,2026-08-23 11:29:05,31.45,10.91,-61.11,0.65,23.07,0
RADIO_073,2026-08-23 12:29:05,34.97,10.9,-60.07,0.66,17.76,0
RADIO_073,2026-08-23 13:29:05,31.82,10.9,-72.31,1.32,23.78,0
RADIO_073,2026-08-23 14:29:05,32.49,10.9,-62.32,1.84,19.44,0
RADIO_073,2026-08-23 15:29:05,36.89,10.9,-68.42,0.76,18.89,0
RADIO_073,2026-08-23 16:29:05,33.89,10.9,-78.07,1.37,21.04,0
RADIO_073,2026-08-23 17:29:05,40.35,10.89,-64.57,1.24,17.73,0
RADIO_073,2026-08-23 18:29:05,33.52,10.89,-66.2,0.85,18.56,0
RADIO_073,2026-08-23 19:29:05,33.24,10.89,-72.78,1.61,16.73,0
RADIO_073,2026-08-23 20:29:05,35.15,10.89,-66.14,0.95,19.86,0
RADIO_073,2026-08-23 21:29:05,34.06,10.89,-53.8,1.39,19.97,0
RADIO_073,2026-08-23 22:29:05,33.88,10.88,-72.53,1.94,22.89,0
RADIO_073,2026-08-23 23:29:05,35.58,10.88,-69.34,0.88,18.33,0
RADIO_073,2026-08-24 00:29:05,30.19,10.88,-66.2,0.99,24.77,0
RADIO_073,2026-08-24 01:29:05,37.86,10.88,-61.0,0.81,20.2,0
RADIO_073,2026-08-24 02:29:05,36.11,10.88,-76.4,1.31,19.2,0
RADIO_073,2026-08-24 03:29:05,35.96,10.87,-60.38,1.11,16.34,0
RADIO_073,2026-08-24 04:29:05,36.38,10.87,-63.17,1.26,23.82,0
RADIO_073,2026-08-24 05:29:05,35.07,10.87,-66.68,1.24,17.35,0
RADIO_073,2026-08-24 06:29:05,41.5,10.87,-67.12,0.07,19.09,0
RADIO_073,2026-08-24 07:29:05,35.42,10.87,-69.65,0.29,21.34,0
RADIO_073,2026-08-24 08:29:05,38.07,10.86,-67.98,0.81,21.18,0
RADIO_073,2026-08-24 09:29:05,37.16,10.86,-62.13,0.93,20.6,0
RADIO_073,2026-08-24 10:29:05,37.33,10.86,-62.37,0.25,22.65,0
RADIO_073,2026-08-24 11:29:05,32.52,10.86,-59.69,0.76,19.34,0
RADIO_073,2026-08-24 12:29:05,35.03,10.86,-61.77,1.51,20.73,0
RADIO_073,2026-08-24 13:29:05,37.87,10.85,-64.11,1.58,20.59,0
RADIO_073,2026-08-24 14:29:05,35.67,10.85,-65.18,1.09,19.36,0
RADIO_073,2026-08-24 15:29:05,33.74,10.85,-72.48,1.04,16.74,0
RADIO_073,2026-08-24 16:29:05,34.74,10.85,-61.5,0.68,18.95,0
RADIO_073,2026-08-24 17:29:05,38.4,10.85,-59.64,0.42,18.76,0
RADIO_073,2026-08-24 18:29:05,35.91,10.84,-69.67,0.49,19.0,0
RADIO_073,2026-08-24 19:29:05,37.06,10.84,-57.22,0.05,17.19,0
RADIO_073,2026-08-24 20:29:05,35.89,10.84,-70.3,1.19,16.88,0
RADIO_073,2026-08-24 21:29:05,34.25,10.84,-58.23,1.07,19.85,0
RADIO_073,2026-08-24 22:29:05,34.53,10.84,-64.8,1.9,19.75,0
RADIO_073,2026-08-24 23:29:05,35.24,10.83,-66.62,1.28,20.21,0
RADIO_073,2026-08-25 00:29:05,31.58,10.83,-59.04,1.28,16.57,0
RADIO_073,2026-08-25 01:29:05,35.72,10.83,-68.84,0.74,20.64,0
RADIO_073,2026-08-25 02:29:05,35.57,10.83,-60.53,1.75,18.67,0
RADIO_073,2026-08-25 03:29:05,35.06,10.83,-62.12,0.93,21.07,0
RADIO_073,2026-08-25 04:29:05,36.91,10.82,-60.48,0.98,21.64,0
RADIO_073,2026-08-25 05:29:05,37.2,10.82,-63.13,1.49,18.14,0
RADIO_073,2026-08-25 06:29:05,33.63,10.82,-70.53,0.07,18.37,0
RADIO_073,2026-08-25 07:29:05,34.04,10.82,-62.28,1.01,21.36,0
RADIO_073,2026-08-25 08:29:05,33.8,10.82,-57.94,0.62,19.95,0
